source_path,plan_label,beam_number,beam_name,control_point_index,gantry_angle_deg,axial_position_mm,cumulative_meterset_weight,dose_rate_mu_per_min,jaw_x1_mm,jaw_x2_mm,jaw_y1_mm,jaw_y2_mm,delta_gantry_deg,delta_axial_mm,delta_cumulative_meterset_weight,aperture_width_mm
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,334,104.0,-183.95322227478,0.78733412689,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689547799911,0.0021391489996800406,39.260600000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,335,100.0,-184.3235912323,0.78953593784,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.0022018109499999383,39.5501
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,336,96.0,-184.69396019,0.79171612933,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689577000091,0.0021801914900000385,34.982
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,337,92.0,-185.06432915,0.79382251498595,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002106385655950005,50.5736
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,338,88.0,-185.43471956,0.79595804669064,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37039040999999884,0.0021355317046899414,45.594
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,339,84.0,-185.80508852005,0.7979972565,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600500013,0.0020392098093600097,38.0314
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,340,80.0,-186.17545747757,0.79994203377,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.0019447772699999755,36.3908
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,341,76.0,-186.54582644,0.80201423994982,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036896243000683,0.0020722061798200686,40.4972
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,342,72.0,-186.91619539,0.80418115803,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0021669180801799914,46.3042
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,343,68.0,-187.28656435,0.80616016324,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.00197900520999994,39.5777
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,344,64.0,-187.65693331,0.80802594,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.001865776760000104,29.4652
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,345,60.0,-188.02732134,0.80981116205,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37038802999998666,0.0017852220499999794,27.897999999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,346,56.0,-188.3976903,0.81159807822,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0017869161699999303,25.706999999999997
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,347,52.0,-188.76805925,0.81336531502,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.001767236800000016,48.2481
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,348,48.0,-189.13842821,0.81526544347,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0019001284499999826,42.205
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,349,44.0,-189.50879717,0.81709438711516,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018289436451600638,41.89639999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,350,40.0,-189.87916613,0.81895319814,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0018588110248399792,34.6271
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,351,36.0,-190.24953508,0.82068503745,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.001731839309999983,37.1167
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,352,32.0,-190.61990404129,0.82238352393,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036896129001207,0.0016984864800000388,41.059999999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,353,28.0,-190.99027299881,0.82415647204,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.00177294810999995,42.424
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,354,24.0,-191.36066103,0.82600198771,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703880311899752,0.0018455156700000197,43.2913
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,355,20.0,-191.73102999,0.82798841845,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0019864307400000447,32.6985
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,356,16.0,-192.10139894,0.83005361972226,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0020652012722599533,29.4163
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,357,12.0,-192.4717679,0.83224377183,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0021901521077399844,27.6541
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,358,8.0,-192.84213686,0.83443252503,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0021887532000000043,43.1023
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,359,4.0,-193.21250582,0.83655219872,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.00211967368999999,37.5003
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,360,0.0,-193.58287477,0.83855524066,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0020030419400000055,21.2092
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,361,356.0,-193.95326281,0.84072391961,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370388040000023,0.002168678950000058,19.848200000000002
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,362,352.0,-194.32363176,0.84300929737,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.002285377759999929,27.581500000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,363,348.0,-194.69400072,0.84531915841,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002309861040000083,31.3592
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,364,344.0,-195.06436968,0.84771512026,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002395961849999906,36.512
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,365,340.0,-195.43473864,0.85034704149,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0026319212300000006,39.3838
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,366,336.0,-195.80510759,0.85299355959,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0026465181000000504,39.162200000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,367,332.0,-196.17547655,0.85563788217357,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002644322583569947,32.827600000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,368,328.0,-196.54584551,0.85851419966172,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002876317488150093,34.5239
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,369,324.0,-196.91621447,0.86147057213,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0029563724682799553,32.1092
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,370,320.0,-197.2866025,0.86471102697,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37038802999998666,0.0032404548400000177,38.165
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,371,316.0,-197.65697145462,0.86849861368,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689546200053,0.0037875867100000127,40.152
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,372,312.0,-198.02734041214,0.87289843861,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.004399824930000018,48.899300000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,373,308.0,-198.39770937,0.87673903757,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689578599949,0.003840598959999997,30.153100000000002
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,374,304.0,-198.76807833,0.87986168562092,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003122648050919996,28.210600000000003
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,375,300.0,-199.13844728,0.88288020782,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0030185221990799427,28.1391
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,376,296.0,-199.50881624,0.88580744262,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0029272348000000115,48.422799999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,377,292.0,-199.87920427,0.8888546148,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703880300000151,0.0030471721800000573,40.1297
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,378,288.0,-200.24957323,0.8919688127,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003114197899999893,36.97189999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,379,284.0,-200.61994219,0.89507112468,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0031023119800001053,31.772400000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,380,280.0,-200.99031115,0.89821416306,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003143038379999963,25.172200000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,381,276.0,-201.3606801,0.90173017331,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0035160102500000345,31.666200000000003
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,382,272.0,-201.73104906,0.90540530228,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0036751289699999967,35.575199999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,383,268.0,-202.10141802,0.90929878851,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003893486229999965,32.1045
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,384,264.0,-202.47178698,0.91358851034,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004289721829999982,22.405099999999997
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,385,260.0,-202.84215593338,0.91834949193,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036895338002296,0.004760981590000046,36.8088
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,386,256.0,-203.21254396,0.92340056819,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703880266199917,0.005051076260000009,29.299699999999998
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,387,252.0,-203.58291292,0.92790403037,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004503462179999973,36.0103
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,388,248.0,-203.95328188,0.93216965482,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004265624450000005,35.8981
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,389,244.0,-204.32365084,0.93633743181202,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004167776992019978,35.4002
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,390,240.0,-204.69401979,0.94038121719,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004043785377980003,35.589
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,391,236.0,-205.06438875,0.9442251867,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0038439695099999893,36.0589
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,392,232.0,-205.43476725,0.94802871692,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37037849999998684,0.0038035302200000176,37.4577
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,393,228.0,-205.8051362,0.95197324025,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.003944523329999949,47.5832
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,394,224.0,-206.17550516,0.95581752096,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003844280710000092,43.323499999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,395,220.0,-206.54587412,0.95962653526033,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0038090143003299826,42.036699999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,396,216.0,-206.91624308,0.96342567627,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0037991410096699374,35.6686
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,397,212.0,-207.28661203,0.96723437418,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0038086979100000473,35.571200000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,398,208.0,-207.65698099,0.97106427199,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0038298978099999825,34.1077
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,399,204.0,-208.02735949,0.97487343412,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37037850000001526,0.0038091621300000433,38.492
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,400,200.0,-208.39772844,0.97859660333,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0037231692099999325,40.8663
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,401,196.0,-208.7680974,0.98244074383,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0038441405000000373,41.8125
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,402,192.0,-209.13846636,0.98648330603,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004042562199999988,43.862
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,403,188.0,-209.50883532,0.99074406393,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004260757900000023,40.9647
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,404,184.0,-209.87920427,0.99523787594,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004493812009999987,39.924099999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,405,180.0,-210.24957323,1.0,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004762124059999984,30.245700000000003
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,0,180.0,-210.24957323,0.0,1400.0,-150.0,150.0,-150.0,150.0,,,,25.454900000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,1,184.0,-209.87920427,0.0037505394594,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0037505394594,33.1689
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,2,188.0,-209.50883532,0.0069848061386,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0032342666792,31.179199999999998
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,3,192.0,-209.13846636,0.0096532330358,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0026684268972000007,29.328500000000002
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,4,196.0,-208.7680974,0.011997289112,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0023440560762,36.1914
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,5,200.0,-208.39772844,0.01441395911,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0024166699979999984,42.7723
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,6,204.0,-208.02735949,0.017109771058,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0026958119480000008,40.238
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,7,208.0,-207.65698099,0.020051886996,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37037850000001526,0.002942115937999999,42.1269
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,8,212.0,-207.28661203,0.02295635427,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0029044672740000006,38.6148
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,9,216.0,-206.91624308,0.025729330793,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.002772976523000001,30.7932
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,10,220.0,-206.54587412,0.028509149298,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.002779818505,29.7206
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,11,224.0,-206.17550516,0.031348177176,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0028390278779999965,31.7129
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,12,228.0,-205.8051362,0.034235632473,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002887455297000005,30.7515
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,13,232.0,-205.43476725,0.037370640324,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003135007850999995,33.28920000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,14,236.0,-205.06438875,0.040743077463,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37037849999998684,0.003372437139000005,37.703199999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,15,240.0,-204.69401979,0.044269599225,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0035265217619999956,33.7623
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,16,244.0,-204.32365084,0.047972954069,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003703354844000001,31.1215
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,17,248.0,-203.95328188,0.05170254702,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0037295929510000048,34.7254
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,18,252.0,-203.58291292,0.055340247068,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0036377000479999935,35.6423
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,19,256.0,-203.21254396,0.059057517922,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0037172708540000043,30.975699999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,20,260.0,-202.84215593338,0.063144157543,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703880266199917,0.0040866396209999975,28.7132
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,21,264.0,-202.47178698,0.067252090301,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37036895338002296,0.004107932758000005,30.6495
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,22,268.0,-202.10141802,0.071121837141,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0038697468399999935,21.770899999999997
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,23,272.0,-201.73104906,0.07463453187,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.00351269472900001,17.879199999999997
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,24,276.0,-201.3606801,0.078151447587,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0035169157169999965,20.6201
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,25,280.0,-200.99031115,0.081738488739,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003587041151999995,27.7896
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,26,284.0,-200.61994219,0.085100071589,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003361582850000003,33.4566
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,27,288.0,-200.24957323,0.088527124561,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0034270529719999943,34.3186
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,28,292.0,-199.87920427,0.091937003604,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003409879043000011,36.8248
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,29,296.0,-199.50881624,0.095325152626,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703880300000151,0.003388149021999992,35.84440000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,30,300.0,-199.13844728,0.098599894764,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0032747421379999975,30.586199999999998
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,31,304.0,-198.76807833,0.10177344233,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0031735475660000095,29.404400000000003
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,32,308.0,-198.39770937,0.104901613,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0031281706699999995,32.084
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,33,312.0,-198.02734041214,0.10835352941,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689578599949,0.0034519164099999916,38.861900000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,34,316.0,-197.65697145462,0.1118578321,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0035043026900000024,38.5793
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,35,320.0,-197.2866025,0.11533671251,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689546200053,0.003478880409999996,34.9101
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,36,324.0,-196.91621447,0.11858256834,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37038802999998666,0.003245855830000005,39.037499999999994
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,37,328.0,-196.54584551,0.12163387658,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0030513082399999947,53.18470000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,38,332.0,-196.17547655,0.1245906706,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0029567940200000004,43.0499
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,39,336.0,-195.80510759,0.12725302478,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0026623541800000067,35.9852
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,40,340.0,-195.43473864,0.12987611863,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.002623093850000008,36.7676
